日期,hs300_close,hs300_ret,hs300_turnover_log,hs300_amplitude,hs300_turnover_rate,csi_close,csi_ret,csi_turnover_log,csi_amplitude,margin_total,douyin_search,turnover_heat_z,turnover_rate_heat_z,price_accel_z,amplitude_heat_z,margin_heat_z,search_heat_z,crowding_z,escape_index_0_100,escape_signal,escape_level
2005-02-23,1043.94,-0.0026749718172611736,23.142027404746557,1.24,0.06,,,,,,,1.962,2.553,-0.379,-0.57,,,1.363,79.62,1,强警戒
2005-02-24,1045.46,0.0014560223767650093,22.919795973325424,1.08,0.04,,,,,,,1.324,0.912,-0.126,-0.69,,,0.657,65.85,0,警惕
2005-02-25,1046.76,0.0012434717731906186,23.164739552038974,1.29,0.06,,,,,,,1.814,2.272,-0.165,-0.522,,,1.277,78.2,1,强警戒
2005-02-28,1039.99,-0.006467576139707276,22.826192103599364,1.26,0.04,,,,,,,0.955,0.754,-0.631,-0.557,,,0.366,59.04,0,相对安全
2005-03-01,1035.93,-0.003903883691189325,22.56203463178225,1.11,0.03,,,,,,,0.302,0.0,-0.408,-0.63,,,-0.054,48.66,0,相对安全
2005-03-02,1021.32,-0.014103269525933215,22.917297310749316,2.39,0.04,,,,,,,1.146,0.748,-0.933,0.663,,,0.453,61.14,0,警惕
2005-03-03,1027.71,0.006256609094113408,22.442958429234626,1.34,0.03,,,,,,,-0.027,-0.022,0.281,-0.43,,,0.018,50.45,0,相对安全
2005-03-04,1023.67,-0.0039310700489438855,22.406672930660367,0.94,0.02,,,,,,,-0.117,-0.785,-0.349,-0.832,,,-0.457,38.76,0,相对安全
2005-03-07,1029.87,0.006056639346664339,22.39407598832043,0.67,0.02,,,,,,,-0.147,-0.769,0.199,-1.045,,,-0.343,41.52,0,相对安全
2005-03-08,1048.99,0.018565450008253492,23.01086668487556,1.6,0.04,,,,,,,1.387,0.793,0.894,-0.138,,,0.939,71.89,0,警惕
2005-03-09,1046.54,-0.0023355799387982934,23.01353786442779,1.21,0.05,,,,,,,1.344,1.519,-0.45,-0.528,,,0.798,68.96,0,警惕
2005-03-10,1022.41,-0.023056930456552105,22.849179107419214,2.59,0.04,,,,,,,0.91,0.726,-1.581,0.797,,,0.217,55.39,0,相对安全
2005-03-11,1027.43,0.004909967625512435,22.758566993839363,1.09,0.03,,,,,,,0.67,-0.057,0.31,-0.801,,,0.215,55.35,0,相对安全
2005-03-14,1031.03,0.0035038883427580547,23.04853458944742,2.59,0.04,,,,,,,1.358,0.723,0.132,1.529,,,0.854,70.14,0,警惕
2005-03-15,1013.52,-0.016983016983016963,22.814044025450706,1.87,0.04,,,,,,,0.756,0.711,-1.474,0.6,,,0.17,54.24,0,相对安全
2005-03-16,1003.07,-0.01031060067882228,22.690901958701225,1.6,0.03,,,,,,,0.439,-0.09,-0.811,0.092,,,-0.079,48.03,0,相对安全
2005-03-17,992.86,-0.01017875123371259,22.60044756439176,1.27,0.03,,,,,,,0.206,-0.089,-0.757,-0.503,,,-0.192,45.21,0,相对安全
2005-03-18,978.66,-0.014302117116209767,22.566192199398728,2.08,0.03,,,,,,,0.117,-0.088,-1.108,0.906,,,-0.192,45.22,0,相对安全
2005-03-21,981.89,0.0033004312018474202,22.248130126144186,1.04,0.02,,,,,,,-0.699,-0.899,0.503,-0.867,,,-0.479,38.25,0,相对安全
2005-03-22,964.02,-0.01819959465927956,22.662770903039803,2.3,0.03,,,,,,,0.38,-0.068,-1.417,1.372,,,-0.136,46.61,0,相对安全
2005-03-23,959.01,-0.005196987614364823,22.68224103688759,2.01,0.03,,,,,,,0.427,-0.068,-0.102,0.781,,,0.159,53.97,0,相对安全
2005-03-24,964.8,0.006037476147276788,22.586825305256152,1.72,0.03,,,,,,,0.171,-0.067,0.984,0.218,,,0.299,57.42,0,相对安全
2005-03-25,962.96,-0.0019071310116085538,22.172095276386248,0.82,0.02,,,,,,,-0.925,-0.906,0.218,-1.303,,,-0.664,33.98,0,相对安全
2005-03-28,960.7,-0.002346930298247063,22.14436164162613,1.33,0.02,,,,,,,-0.981,-0.891,0.155,-0.43,,,-0.621,34.95,0,相对安全
2005-03-29,955.19,-0.0057354012699073476,22.300624901295073,1.39,0.02,,,,,,,-0.554,-0.876,-0.172,-0.356,,,-0.549,36.6,0,相对安全
2005-03-30,937.03,-0.019011924329191188,22.420600847519996,1.71,0.03,,,,,,,-0.227,-0.016,-1.421,0.28,,,-0.413,39.82,0,相对安全
2005-03-31,942.2,0.00551743273961347,22.239562232545822,1.5,0.02,,,,,,,-0.711,-0.87,0.946,-0.124,,,-0.301,42.53,0,相对安全
2005-04-01,978.15,0.0381553810231372,23.036731798105496,5.56,0.05,,,,,,,1.433,1.68,2.904,3.0,,,2.014,88.22,1,强警戒
2005-04-04,962.17,-0.016336962633542895,22.710660618209126,1.83,0.03,,,,,,,0.542,-0.03,-0.926,-0.026,,,-0.063,48.43,0,相对安全
2005-04-05,955.6,-0.006828315162601184,22.526544373079272,1.47,0.03,,,,,,,0.039,-0.029,-0.172,-0.389,,,-0.072,48.2,0,相对安全
2005-04-06,973.67,0.018909585600669576,22.998238810085642,3.03,0.04,,,,,,,1.308,0.829,1.586,1.094,,,1.2,76.85,1,强警戒
2005-04-07,984.73,0.01135908470015523,23.308060098412266,2.67,0.06,,,,,,,2.042,2.406,0.957,0.727,,,1.782,85.6,1,强警戒
2005-04-08,1003.45,0.019010287083769173,22.93716722546311,2.45,0.04,,,,,,,1.023,0.711,1.395,0.445,,,0.964,72.39,0,警惕
2005-04-11,995.42,-0.00800239174846784,23.068549458572726,1.59,0.05,,,,,,,1.324,1.49,-0.44,-0.38,,,0.796,68.92,0,警惕
2005-04-12,978.7,-0.016796929939121075,22.591918983313295,1.56,0.03,,,,,,,0.053,-0.181,-1.05,-0.393,,,-0.338,41.63,0,相对安全
2005-04-13,1000.9,0.022683151118831013,23.028806770137447,1.9,0.05,,,,,,,1.174,1.433,1.491,-0.063,,,1.237,77.5,1,强警戒
2005-04-14,986.97,-0.013917474273154151,22.779109182927552,2.08,0.04,,,,,,,0.484,0.583,-0.895,0.081,,,0.138,53.46,0,相对安全
2005-04-15,974.08,-0.013060174068107444,22.601459155691092,1.08,0.03,,,,,,,-0.033,-0.266,-0.846,-0.883,,,-0.385,40.5,0,相对安全
2005-04-18,963.77,-0.010584346254927768,22.39645546975903,1.26,0.03,,,,,,,-0.635,-0.283,-0.633,-0.718,,,-0.524,37.19,0,相对安全
2005-04-19,965.89,0.002199694947964792,22.475748602493745,1.14,0.03,,,,,,,-0.43,-0.3,0.133,-0.772,,,-0.274,43.19,0,相对安全
2005-04-20,950.87,-0.01555042499663517,22.39097335844764,1.86,0.03,,,,,,,-0.693,-0.318,-0.997,-0.038,,,-0.59,35.67,0,相对安全
2005-04-21,943.98,-0.007245995772292679,22.538195803048055,1.78,0.03,,,,,,,-0.287,-0.336,-0.41,-0.122,,,-0.32,42.06,0,相对安全
2005-04-22,939.1,-0.005169601050869721,22.575422505426467,1.37,0.03,,,,,,,-0.214,-0.354,-0.263,-0.577,,,-0.303,42.47,0,相对安全
2005-04-25,930.07,-0.009615589394100676,22.620481287225328,1.69,0.03,,,,,,,-0.098,-0.374,-0.526,-0.267,,,-0.311,42.29,0,相对安全
2005-04-26,937.08,0.007537067102476147,22.67336336183658,1.62,0.04,,,,,,,0.076,0.523,0.54,-0.354,,,0.305,57.57,0,相对安全
2005-04-27,926.6,-0.011183676953942068,22.584682875567477,1.39,0.03,,,,,,,-0.19,-0.359,-0.709,-0.574,,,-0.408,39.94,0,相对安全
2005-04-28,942.07,0.016695445715519064,22.841424809264705,3.31,0.04,,,,,,,0.603,0.523,1.067,1.279,,,0.749,67.89,0,警惕
2005-04-29,932.4,-0.01026463001687783,22.64798043087185,1.34,0.03,,,,,,,-0.026,-0.394,-0.612,-0.806,,,-0.36,41.1,0,相对安全
2005-05-09,909.17,-0.024914199914199964,22.31039606222826,3.03,0.03,,,,,,,-1.125,-0.414,-1.633,1.761,,,-0.775,31.55,0,相对安全
2005-05-10,913.08,0.0043006258455515756,22.508489112222524,2.32,0.03,,,,,,,-0.544,-0.435,0.476,0.608,,,-0.157,46.09,0,相对安全
2005-05-11,901.85,-0.012299031848249875,22.35804653280791,1.84,0.03,,,,,,,-1.097,-0.457,-0.664,-0.04,,,-0.688,33.46,0,相对安全
2005-05-12,885.82,-0.017774574485779238,22.532755062046554,1.84,0.03,,,,,,,-0.523,-0.48,-0.987,0.031,,,-0.579,35.93,0,相对安全
2005-05-13,887.54,0.0019417037321352026,22.552388468866585,2.59,0.03,,,,,,,-0.429,-0.456,0.688,1.312,,,-0.014,49.66,0,相对安全
2005-05-16,875.27,-0.013824729026297389,22.255841812853358,1.81,0.02,,,,,,,-1.447,-1.387,-0.638,-0.053,,,-1.108,24.82,0,相对安全
2005-05-17,881.46,0.007072103465216584,22.256944886610313,2.29,0.03,,,,,,,-1.392,-0.383,1.034,0.71,,,-0.274,43.19,0,相对安全
2005-05-18,883.2,0.001973997685657869,22.25266638590936,2.11,0.02,,,,,,,-1.358,-1.332,0.806,0.381,,,-0.664,33.99,0,相对安全
2005-05-19,884.17,0.001098278985507184,22.173349825728142,1.89,0.02,,,,,,,-1.595,-1.298,0.648,0.021,,,-0.8,30.99,0,相对安全
2005-05-20,882.76,-0.001594715948290415,22.06755945936042,1.34,0.02,,,,,,,-1.909,-1.298,0.328,-0.972,,,-1.068,25.58,0,相对安全
2005-05-23,863.34,-0.02199918437627435,22.038545040457908,2.06,0.02,,,,,,,-1.919,-1.265,-1.566,0.235,,,-1.433,19.26,0,相对安全
2005-05-24,868.46,0.005930456135473827,22.287281999687874,1.87,0.03,,,,,,,-1.07,-0.278,1.04,-0.188,,,-0.205,44.89,0,相对安全
2005-05-25,868.45,-1.1514635101184112e-05,22.0429323464638,1.69,0.02,,,,,,,-1.82,-1.257,0.423,-0.516,,,-0.963,27.63,0,相对安全
2005-05-26,857.33,-0.012804421670792765,21.96743515212247,2.06,0.02,,,,,,,-1.971,-1.214,-0.755,0.167,,,-1.237,22.5,0,相对安全
2005-05-27,849.51,-0.00912134184036495,22.167989179462772,1.93,0.02,,,,,,,-1.288,-1.221,-0.39,-0.142,,,-0.946,27.97,0,相对安全
2005-05-30,855.61,0.0071806099987050676,22.03486799081895,1.93,0.02,,,,,,,-1.656,-1.18,1.029,-0.167,,,-0.702,33.13,0,相对安全
2005-05-31,855.95,0.0003973773097556421,22.004479278873298,1.16,0.02,,,,,,,-1.683,-1.149,0.454,-1.583,,,-0.962,27.64,0,相对安全
2005-06-01,837.53,-0.02151994859512829,22.175833521298557,2.53,0.02,,,,,,,-1.103,-1.111,-1.471,0.932,,,-1.028,26.35,0,相对安全
2005-06-02,818.38,-0.02286485260229487,22.375913846273036,2.69,0.03,,,,,,,-0.463,-0.036,-1.483,1.477,,,-0.414,39.8,0,相对安全
2005-06-03,818.03,-0.00042767418558620207,22.149923162448342,1.94,0.02,,,,,,,-1.155,-1.111,0.559,-0.247,,,-0.636,34.62,0,相对安全
2005-06-06,839.0,0.025634756671515824,22.26763314751309,3.83,0.03,,,,,,,-0.775,-0.054,2.46,3.0,,,0.588,64.3,0,警惕
2005-06-07,837.28,-0.002050059594755682,22.704071098289695,2.73,0.04,,,,,,,0.617,1.032,0.185,1.117,,,0.689,66.58,0,警惕
2005-06-08,905.77,0.08180059239442006,23.580571570338673,7.69,0.1,,,,,,,3.0,3.0,3.0,3.0,,,3.0,95.26,1,强警戒
2005-06-09,912.6,0.007540545613124783,23.60147425403544,3.35,0.1,,,,,,,2.955,3.0,0.268,0.652,,,2.106,89.15,1,强警戒
2005-06-10,894.56,-0.019767696690773717,23.208735205795005,2.5,0.07,,,,,,,1.803,2.305,-0.919,0.022,,,1.141,75.79,1,强警戒
2005-06-13,892.96,-0.0017885888034340214,22.795690338308127,2.51,0.05,,,,,,,0.71,1.041,-0.138,0.004,,,0.549,63.4,0,警惕
2005-06-14,883.54,-0.010549184733918748,22.76345582518741,2.53,0.04,,,,,,,0.625,0.422,-0.494,0.01,,,0.226,55.63,0,相对安全
2005-06-15,866.83,-0.01891255630758082,22.559410584810653,1.82,0.03,,,,,,,0.074,-0.196,-0.812,-0.509,,,-0.286,42.89,0,相对安全
2005-06-16,879.24,0.014316532653461334,22.53405462702994,2.04,0.03,,,,,,,0.007,-0.196,0.633,-0.352,,,0.066,51.65,0,相对安全
2005-06-17,880.34,0.0012510804785952345,22.837767523486065,1.37,0.05,,,,,,,0.821,1.012,0.05,-0.855,,,0.552,63.47,0,警惕
2005-06-20,906.26,0.029443169684440162,23.054524834076105,3.85,0.06,,,,,,,1.36,1.56,1.167,0.917,,,1.341,79.27,1,强警戒
2005-06-21,896.17,-0.011133670249155903,22.653472856564093,1.32,0.04,,,,,,,0.281,0.342,-0.561,-0.907,,,-0.008,49.79,0,相对安全
2005-06-22,900.65,0.0049990515192430696,22.495230925684282,1.04,0.03,,,,,,,-0.137,-0.262,0.126,-1.065,,,-0.19,45.26,0,相对安全
2005-06-23,893.57,-0.007860989285515929,22.421635146850566,1.34,0.03,,,,,,,-0.328,-0.262,-0.443,-0.814,,,-0.375,40.73,0,相对安全
2005-06-24,898.3,0.0052933737703815265,22.277653099069042,1.15,0.03,,,,,,,-0.723,-0.273,0.098,-0.904,,,-0.383,40.54,0,相对安全
2005-06-27,916.04,0.01974841367026614,22.90970959114953,1.83,0.05,,,,,,,0.954,0.91,0.695,-0.433,,,0.759,68.11,0,警惕
2005-06-28,903.72,-0.013449194358324923,22.434555839966347,1.34,0.03,,,,,,,-0.341,-0.315,-0.702,-0.779,,,-0.459,38.71,0,相对安全
2005-06-29,898.9,-0.00533351037932106,22.472813111224625,1.05,0.03,,,,,,,-0.24,-0.315,-0.4,-0.908,,,-0.361,41.08,0,相对安全
2005-06-30,878.69,-0.022483034820335868,22.44566562992287,2.25,0.03,,,,,,,-0.325,-0.328,-1.153,-0.084,,,-0.513,37.45,0,相对安全
2005-07-01,859.49,-0.021850709579032457,22.34990039994935,2.0,0.03,,,,,,,-0.562,-0.309,-1.048,-0.255,,,-0.574,36.04,0,相对安全
2005-07-04,855.93,-0.0041419911808165955,22.116063886908574,1.55,0.03,,,,,,,-1.17,-0.309,-0.236,-0.491,,,-0.593,35.6,0,相对安全
2005-07-05,849.68,-0.007301998995244974,22.233915901452228,1.33,0.02,,,,,,,-0.829,-0.911,-0.361,-0.59,,,-0.72,32.75,0,相对安全
2005-07-06,842.56,-0.008379625270690139,22.01174493167603,1.86,0.02,,,,,,,-1.385,-0.886,-0.357,-0.056,,,-0.851,29.92,0,相对安全
2005-07-07,844.73,0.002575484238511283,21.78860623393723,1.04,0.02,,,,,,,-1.937,-0.857,0.471,-1.094,,,-0.905,28.81,0,相对安全
2005-07-08,829.49,-0.01804126762397451,21.960998437261164,1.82,0.02,,,,,,,-1.414,-0.833,-1.075,0.103,,,-1.009,26.71,0,相对安全
2005-07-11,824.1,-0.0064979686313276774,22.132459416901632,3.39,0.03,,,,,,,-0.918,-0.197,-0.193,2.166,,,-0.24,44.04,0,相对安全
2005-07-12,851.82,0.033636694575901016,22.74073160683954,4.3,0.05,,,,,,,0.754,1.018,2.272,2.667,,,1.381,79.91,1,强警戒
2005-07-13,846.23,-0.0065624192904604195,22.265286301547484,1.18,0.03,,,,,,,-0.53,-0.197,-0.362,-0.732,,,-0.394,40.27,0,相对安全
2005-07-14,849.59,0.003970551741252493,22.279842369346934,1.53,0.03,,,,,,,-0.468,-0.187,0.378,-0.323,,,-0.151,46.24,0,相对安全
2005-07-15,841.0,-0.010110759307430661,22.159287946851595,1.98,0.03,,,,,,,-0.785,-0.187,-0.535,0.134,,,-0.447,39.02,0,相对安全
2005-07-18,832.99,-0.009524375743162894,22.049745080341125,1.23,0.03,,,,,,,-1.066,-0.187,-0.416,-0.62,,,-0.573,36.05,0,相对安全
2005-07-19,835.61,0.0031452958618951588,22.01054749098451,1.3,0.02,,,,,,,-1.141,-0.795,0.505,-0.531,,,-0.564,36.27,0,相对安全
2005-07-20,842.64,0.008413015641268062,22.097851943928514,1.5,0.03,,,,,,,-0.881,-0.176,0.888,-0.316,,,-0.157,46.09,0,相对安全
2005-07-21,843.99,0.0016021076616348218,22.138754059453188,0.98,0.03,,,,,,,-0.748,-0.176,0.333,-0.938,,,-0.303,42.48,0,相对安全
2005-07-22,859.69,0.018602116138816793,23.046634802814555,2.86,0.07,,,,,,,1.665,2.171,1.498,1.266,,,1.759,85.3,1,强警戒
2005-07-25,856.86,-0.0032918842838698392,22.474617294007246,0.78,0.04,,,,,,,0.149,0.376,-0.003,-1.15,,,0.078,51.96,0,相对安全
2005-07-26,876.48,0.022897556193543833,23.075933655725425,2.78,0.07,,,,,,,1.7,2.054,1.758,1.077,,,1.78,85.57,1,强警戒
2005-07-27,894.01,0.02000045637093817,22.99416512244821,2.05,0.06,,,,,,,1.444,1.428,1.384,0.192,,,1.319,78.91,1,强警戒
2005-07-28,890.89,-0.0034898938490620646,23.05796706030299,1.4,0.06,,,,,,,1.579,1.387,-0.312,-0.515,,,0.868,70.43,0,警惕
2005-07-29,888.16,-0.003064351378958108,22.580978767218518,1.0,0.04,,,,,,,0.371,0.268,-0.377,-0.902,,,0.044,51.09,0,相对安全
2005-08-01,891.61,0.0038844352368943014,22.419170737350658,1.29,0.04,,,,,,,-0.045,0.259,0.139,-0.554,,,0.06,51.5,0,相对安全
2005-08-02,903.6,0.013447583584751177,22.586098477869026,1.71,0.04,,,,,,,0.376,0.25,0.812,-0.101,,,0.403,59.95,0,相对安全
2005-08-03,909.57,0.006606905710491384,23.200793414976992,1.72,0.08,,,,,,,1.848,2.313,0.217,-0.082,,,1.434,80.76,1,强警戒
2005-08-04,904.15,-0.005958859680948225,22.62278644672517,0.9,0.04,,,,,,,0.417,0.185,-0.75,-1.0,,,-0.07,48.25,0,相对安全
2005-08-05,923.8,0.02173311950450696,22.983536752564742,2.2,0.06,,,,,,,1.272,1.205,1.337,0.445,,,1.197,76.8,1,强警戒
2005-08-08,927.47,0.003972721368261656,23.133427091700653,1.04,0.07,,,,,,,1.571,1.657,-0.171,-0.783,,,0.968,72.47,0,警惕
2005-08-09,933.09,0.0060594951858281565,22.99585978269228,1.54,0.06,,,,,,,1.201,1.106,0.144,-0.015,,,0.804,69.07,0,警惕
2005-08-10,940.37,0.007802034101747957,23.047109771637672,1.51,0.07,,,,,,,1.276,1.553,0.254,-0.098,,,0.998,73.07,0,警惕
2005-08-11,953.99,0.014483660686750888,23.365323081812917,1.55,0.08,,,,,,,1.92,1.955,0.87,-0.029,,,1.507,81.86,1,强警戒
2005-08-12,938.32,-0.016425748697575404,23.394482831683447,2.65,0.09,,,,,,,1.893,2.299,-2.094,1.741,,,1.019,73.48,0,警惕
2005-08-15,954.5,0.01724358427828454,23.074970638185228,1.96,0.06,,,,,,,1.144,0.852,1.017,0.538,,,0.964,72.4,0,警惕
2005-08-16,945.06,-0.009889994761655418,23.25744505286264,2.03,0.07,,,,,,,1.489,1.28,-1.492,0.593,,,0.599,64.55,0,警惕
2005-08-17,953.01,0.00841216430702807,23.112987882645125,2.43,0.07,,,,,,,1.135,1.236,0.202,1.141,,,0.936,71.83,0,警惕
2005-08-18,920.67,-0.033934586205811135,23.490617350795347,3.96,0.1,,,,,,,1.878,2.463,-2.762,2.724,,,0.984,72.78,0,警惕
2005-08-19,923.04,0.0025742122584639926,23.110330044775523,1.87,0.07,,,,,,,1.024,1.087,-0.08,0.07,,,0.689,66.58,0,警惕
2005-08-22,931.67,0.009349540648292631,22.770421119335523,1.53,0.05,,,,,,,0.268,0.173,0.376,-0.467,,,0.202,55.04,0,相对安全
2005-08-23,923.41,-0.008865800122360934,22.739344784482103,1.8,0.05,,,,,,,0.177,0.152,-0.886,-0.011,,,-0.113,47.18,0,相对安全
2005-08-24,930.65,0.007840504218061373,22.76921681369084,1.26,0.05,,,,,,,0.223,0.131,0.46,-0.755,,,0.17,54.24,0,相对安全
2005-08-25,930.12,-0.0005694944393702661,22.752053961710278,1.35,0.05,,,,,,,0.171,0.116,-0.225,-0.616,,,-0.012,49.71,0,相对安全
2005-08-26,928.26,-0.001999741968778279,22.695428152308722,0.91,0.05,,,,,,,0.024,0.094,-0.345,-1.252,,,-0.151,46.23,0,相对安全
2005-08-29,917.37,-0.01173162691487295,22.688657577317585,1.57,0.05,,,,,,,-0.008,0.079,-1.035,-0.304,,,-0.26,43.53,0,相对安全
2005-08-30,914.88,-0.0027142810425455632,22.491148546731225,0.8,0.04,,,,,,,-0.452,-0.396,-0.273,-1.317,,,-0.461,38.69,0,相对安全
2005-08-31,927.92,0.01425323539699197,22.674061496863608,1.83,0.04,,,,,,,0.001,-0.367,1.028,0.135,,,0.147,53.66,0,相对安全
2005-09-01,944.56,0.017932580394861564,23.08021391477364,2.04,0.07,,,,,,,1.022,1.218,1.186,0.365,,,1.073,74.53,0,警惕
2005-09-02,947.87,0.0035042771237401293,22.905351238526638,0.7,0.06,,,,,,,0.612,0.707,0.172,-1.423,,,0.364,59.0,0,相对安全
2005-09-05,952.72,0.0051167354173040636,22.83253630627384,0.88,0.05,,,,,,,0.429,0.177,0.297,-1.147,,,0.18,54.5,0,相对安全
2005-09-06,936.61,-0.016909480225039908,23.08260786353133,2.24,0.06,,,,,,,1.029,0.687,-1.32,0.68,,,0.299,57.41,0,相对安全
2005-09-07,952.76,0.01724303605556199,23.021522394734056,2.16,0.06,,,,,,,0.854,0.663,1.227,0.523,,,0.856,70.18,0,警惕
2005-09-08,955.28,0.0026449473109702026,23.18739650662404,1.17,0.07,,,,,,,1.22,1.153,0.19,-0.789,,,0.773,68.42,0,警惕
2005-09-09,949.07,-0.006500711833179684,22.79318644491268,1.45,0.05,,,,,,,0.266,0.097,-0.566,-0.344,,,-0.049,48.77,0,相对安全
2005-09-12,949.51,0.0004636117462357703,22.44783978740547,0.75,0.04,,,,,,,-0.55,-0.415,0.054,-1.192,,,-0.407,39.96,0,相对安全
2005-09-13,963.77,0.01501827258270061,22.80258627716876,1.66,0.05,,,,,,,0.309,0.106,1.139,0.057,,,0.428,60.53,0,警惕
2005-09-14,970.19,0.006661340361289625,23.020097206273316,0.89,0.06,,,,,,,0.814,0.612,0.466,-0.892,,,0.517,62.66,0,警惕
2005-09-15,969.6,-0.0006081283047650876,22.814902776414755,0.55,0.05,,,,,,,0.301,0.063,-0.351,-1.609,,,-0.101,47.49,0,相对安全
2005-09-16,967.49,-0.0021761551155116132,22.667650181697,0.63,0.04,,,,,,,-0.074,-0.486,-0.491,-1.303,,,-0.418,39.7,0,相对安全
2005-09-19,971.14,0.0037726488129075086,22.728452695422522,0.8,0.04,,,,,,,0.083,-0.477,0.18,-0.892,,,-0.16,46.0,0,相对安全
2005-09-20,961.92,-0.009493996746092304,22.941320654144853,1.5,0.06,,,,,,,0.586,0.579,-1.257,0.469,,,0.113,52.83,0,相对安全
2005-09-21,944.41,-0.01820317697937457,22.89351414040773,1.82,0.06,,,,,,,0.452,0.555,-1.878,1.005,,,-0.05,48.74,0,相对安全
2005-09-22,923.27,-0.02238434578202264,22.877999190916416,3.02,0.05,,,,,,,0.397,-0.009,-1.953,2.527,,,-0.149,46.29,0,相对安全
2005-09-23,916.15,-0.007711720298504199,22.43704251096538,1.37,0.04,,,,,,,-0.697,-0.575,-0.624,-0.033,,,-0.583,35.83,0,相对安全
2005-09-26,918.48,0.0025432516509305003,22.204512511571394,0.66,0.03,,,,,,,-1.283,-1.131,0.217,-1.035,,,-0.837,30.23,0,相对安全
2005-09-27,904.21,-0.015536538629039254,22.44175497671551,1.93,0.03,,,,,,,-0.707,-1.156,-1.29,0.797,,,-0.877,29.38,0,相对安全
2005-09-28,903.72,-0.0005419095121708128,22.189174176771782,0.99,0.03,,,,,,,-1.364,-1.181,0.064,-0.561,,,-0.879,29.34,0,相对安全
2005-09-29,915.97,0.013555083432921666,22.480819966290856,1.29,0.04,,,,,,,-0.684,-0.643,1.392,-0.051,,,-0.099,47.54,0,相对安全
2005-09-30,917.39,0.0015502691136171087,22.233870038163897,0.57,0.03,,,,,,,-1.382,-1.257,0.29,-1.152,,,-0.903,28.85,0,相对安全
2005-10-10,907.32,-0.01097679285799924,22.022264519848726,1.13,0.02,,,,,,,-1.934,-1.813,-0.794,-0.31,,,-1.473,18.64,0,相对安全
2005-10-11,919.72,0.013666622580787324,22.117662133322032,1.74,0.02,,,,,,,-1.612,-1.738,1.341,0.709,,,-0.722,32.68,0,相对安全
2005-10-12,923.48,0.004088200756751981,22.618368438432114,0.95,0.04,,,,,,,-0.314,-0.613,0.555,-0.5,,,-0.212,44.72,0,相对安全
2005-10-13,916.5,-0.007558366180101417,22.518654434082933,1.05,0.03,,,,,,,-0.596,-1.187,-0.547,-0.319,,,-0.758,31.91,0,相对安全
2005-10-14,904.83,-0.012733224222585826,22.440310564896663,1.65,0.03,,,,,,,-0.832,-1.187,-1.006,0.678,,,-0.868,29.57,0,相对安全
2005-10-17,897.62,-0.007968347645414098,22.431006187003725,1.21,0.03,,,,,,,-0.897,-1.187,-0.502,-0.104,,,-0.829,30.39,0,相对安全
2005-10-18,902.37,0.0052917715737170745,22.489707110326854,0.82,0.03,,,,,,,-0.78,-1.214,0.874,-0.7,,,-0.505,37.65,0,相对安全
2005-10-19,898.74,-0.0040227401176901045,22.423293607246556,1.2,0.03,,,,,,,-1.011,-1.214,-0.026,-0.076,,,-0.755,31.98,0,相对安全
2005-10-20,899.91,0.0013018225515721848,22.52868913542981,1.17,0.04,,,,,,,-0.736,-0.647,0.522,-0.189,,,-0.346,41.43,0,相对安全
2005-10-21,904.41,0.0050005000500050745,22.454053073375416,1.09,0.03,,,,,,,-0.932,-1.194,0.856,-0.386,,,-0.527,37.13,0,相对安全
2005-10-24,906.65,0.002476752800168125,22.26544694612609,0.91,0.03,,,,,,,-1.474,-1.174,0.606,-0.737,,,-0.793,31.16,0,相对安全
2005-10-25,894.27,-0.013654662769536197,22.461467150854425,1.36,0.03,,,,,,,-0.858,-1.136,-1.022,0.119,,,-0.91,28.69,0,相对安全
2005-10-26,875.82,-0.020631352947096393,22.500216327365703,2.09,0.04,,,,,,,-0.717,-0.534,-1.686,1.422,,,-0.72,32.74,0,相对安全
2005-10-27,875.85,3.4253613756307644e-05,22.495136904219745,1.14,0.04,,,,,,,-0.707,-0.515,0.289,-0.198,,,-0.352,41.29,0,相对安全
2005-10-28,867.73,-0.009270993891648094,22.439810700851144,2.34,0.04,,,,,,,-0.862,-0.515,-0.722,2.365,,,-0.443,39.11,0,相对安全
2005-10-31,876.28,0.009853295379899318,22.32362293591351,1.41,0.03,,,,,,,-1.2,-1.081,1.281,0.249,,,-0.419,39.67,0,相对安全
2005-11-01,872.86,-0.0039028620988724727,22.28404161340512,1.51,0.03,,,,,,,-1.286,-1.063,-0.242,0.555,,,-0.797,31.06,0,相对安全
2005-11-02,882.48,0.011021240519671016,22.534073865409244,1.32,0.04,,,,,,,-0.525,-0.462,1.291,0.055,,,-0.002,49.95,0,相对安全
2005-11-03,874.58,-0.008952044238962897,22.48854303294224,1.54,0.04,,,,,,,-0.653,-0.462,-0.748,0.56,,,-0.512,37.47,0,相对安全
2005-11-04,878.36,0.004322074595805914,22.24283070069324,0.99,0.03,,,,,,,-1.335,-1.019,0.716,-0.893,,,-0.68,33.63,0,相对安全
2005-11-07,877.28,-0.0012295641878046215,22.047231131352333,0.86,0.02,,,,,,,-1.831,-1.549,0.047,-1.163,,,-1.212,22.94,0,相对安全
2005-11-08,881.52,0.004833120554440962,22.253067529662886,1.25,0.03,,,,,,,-1.191,-0.933,0.844,-0.113,,,-0.506,37.6,0,相对安全
